#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1020000,2039.9999999655843,-2682283.296629062,300.9390102223805,149
1022500,2044.999999965466,-2682818.5213646647,298.79701002250187,149
1025000,2049.999999965348,-2683636.6896286905,300.296281133162,149
1027500,2054.9999999652296,-2679846.9799451865,301.14233523385326,149
1030000,2059.9999999651113,-2683584.639656255,300.87612935448936,149
1032500,2064.999999964993,-2681192.8870805353,298.628787103502,149
1035000,2069.999999964875,-2679619.8658288755,300.24398389407304,149
1037500,2074.9999999647566,-2681058.924623573,299.08796519734886,149
1040000,2079.9999999646384,-2678640.237441484,300.8708697494701,149
1042500,2084.99999996452,-2680214.5088988934,299.3757065464367,149
1045000,2089.999999964402,-2679659.5892965645,300.9386624056599,149
1047500,2094.9999999642837,-2678835.080150893,300.03117205412434,149
1050000,2099.9999999641655,-2681809.0030258875,299.3573592472396,149
1052500,2104.999999964047,-2681453.9555335175,299.6808856397257,149
1055000,2109.999999963929,-2679296.255315814,299.6577531954059,149
1057500,2114.9999999638108,-2678526.131340893,300.5849463991591,149
1060000,2119.9999999636925,-2680956.858116312,301.3110868067488,149
1062500,2124.9999999635743,-2679853.3565561157,300.56976484562296,149
1065000,2129.999999963456,-2680722.046642173,299.34658396340427,149
1067500,2134.999999963338,-2675945.6193303056,300.5258033394087,149
1070000,2139.9999999632196,-2681147.0034151655,300.26054946128806,149
1072500,2144.9999999631013,-2678785.541707292,299.7169029782268,149
1075000,2149.999999962983,-2678546.989319401,299.5485363635004,149
1077500,2154.999999962865,-2679054.55343855,298.9173516015555,149
1080000,2159.9999999627466,-2681436.9562781323,301.35895784649506,149
1082500,2164.9999999626284,-2679281.6279173233,301.22896442917494,149
1085000,2169.99999996251,-2682645.7993428074,299.3124902662603,149
1087500,2174.999999962392,-2682051.5407613385,300.9681583767339,149
1090000,2179.9999999622737,-2679846.5889162067,299.1272113091933,149
1092500,2184.9999999621555,-2678763.1460446324,301.1830607863048,149
1095000,2189.9999999620372,-2681486.4696296453,300.72356342169314,149
1097500,2194.999999961919,-2680859.5577032566,299.6740270689265,149
1100000,2199.9999999618008,-2680700.8945066743,300.2349724183582,149
1102500,2204.9999999616825,-2680190.472152801,299.46516632653965,149
1105000,2209.9999999615643,-2679387.0913124997,300.7684211914748,149
1107500,2214.999999961446,-2679193.0025995616,301.27049376112916,149
1110000,2219.999999961328,-2683742.3208743967,300.79475549800503,149
1112500,2224.9999999612096,-2680260.611489011,300.0466664183673,149
1115000,2229.9999999610914,-2680714.1256018616,300.5889592295793,149
1117500,2234.999999960973,-2681768.281385334,301.10894891172427,149
1120000,2239.999999960855,-2680850.7945197,300.28101236505364,149
1122500,2244.9999999607367,-2681692.065710649,299.8773540543973,149
1125000,2249.9999999606184,-2680979.563836105,300.17899376866956,149
1127500,2254.9999999605,-2682504.749738993,299.65834867468385,149
1130000,2259.999999960382,-2681303.8416978717,300.6184986331753,149
